"id","name","createDate","category","lon","lat"
7739,"Lekker nassûh",2016-01-10,"grocery",4.29214060306549,52.0790411530734
17106,"Hiša sanjajocih knjig",2019-03-19,"default",14.50952231884,46.0525463595979
7770,"Hotel Restaurant Brauerei Braurup****",2016-01-21,"lodging",12.4833762645721,47.2798840834819
7771,"Fly Shop Braurup",2016-01-21,"sports",12.4834084510803,47.2797312319948
7772,"Hotel Steakhouse Heitzmann ***S",2016-01-21,"food",12.4823248386383,47.2812961191947
7773,"Bar Pub Brezl",2016-01-21,"nightlife",12.4830329418182,47.2798622475822
7774,"Schichtseitei Bar Pub",2016-01-21,"cafe",12.4852108955383,47.274817913267
7776,"SUBWAY Vankovka",2016-01-22,"food",16.6144555807114,49.1877903283347
7777,"Tesla4VIP",2016-01-22,"transport",12.5655698776245,55.6735855231696
6740,"<U+041D><U+0451><U+043D><U+043E><U+043A><U+0441><U+0430>",2015-06-24,"shopping",39.1807222366333,64.6192052981289
6741,"Nenoksa",2015-06-24,"nightlife",39.1854858398438,64.6450562312797
7778,"YOUR HOUSE.",2016-01-24,"lodging",1.19279444217682,41.1163365453194
7779,"Santa Monica Coworking",2016-01-24,"attraction",-118.496099710464,34.0139474886195
7353,"ATM Arkády Pankrác",2015-09-29,"atm",14.4379127025604,50.0508632489414
7571,"ATM Nový Smíchov",2015-11-12,"atm",14.4025075435638,50.0724005176822
7783,"Stars and Legends Satelite",2016-01-26,"food",-99.2340463399887,19.4999346536176
7785,"S/V Breta",2016-01-26,"lodging",-124.258772134781,42.0412893837161
7786,"Bitcoin Embassy Helsinki",2016-01-26,"default",24.9281018972397,60.1648172584691
7788,"SKS Kurier Express - Kurierdienst",2016-01-27,"transport",13.7623071670532,47.887866518308
7789,"Stadtrundfahrt GRAZ",2016-01-27,"attraction",15.4354423284531,47.0726136026362
7790,"CryptoMercado",2016-01-27,"default",-97.1237325668335,33.2509445215882
7813,"Vinoteca de l'Empordà",2016-02-03,"shopping",2.99661219120026,41.8140183659793
8111,"NocRoom PBX VOIP Systems",2016-05-25,"default",-80.2899742126465,25.7059648396672
7791,"Bitcoin webdesigner - Project Direct",2016-01-27,"default",5.01551628112793,52.6551183468198
8326,"Helping Hands Movers",2016-07-16,"default",-75.2175843715668,40.0359443854891
8327,"Beograund Radio",2016-07-16,"default",20.4821956157684,44.7855968614994
7792,"Happy Clinic Denver",2016-01-27,"default",-104.895851612091,39.6943093682297
8328,"Oral-X",2016-07-16,"default",-60.1358556747437,-12.7414677850345
7794,"Applied Precision Inc.",2016-01-28,"default",-79.6729964017868,43.637212697353
9253,"Fasttech.com",2017-01-31,"shopping",-147.722597122192,64.8442311146401
7795,"Warrior Muay Thai",2016-01-28,"default",-79.3230646848679,43.7385071593476
8379,"<U+30A8><U+30B9><U+30C6><U+30B5><U+30ED><U+30F3> Karen",2016-08-01,"default",138.163574337959,36.0000125668456
7796,"ilke gökoguz",2016-01-31,"shopping",29.1111946105957,40.9572152225732
7797,"Ilke Gokoguz",2016-02-01,"default",29.1196489334106,40.9448822039245
8391,"VR - Impressão 3D",2016-08-04,"default",-46.6698950529099,-23.6565189237697
8392,"Cafeteria Ianchu",2016-08-04,"cafe",-60.7489013671875,-31.6066097192269
7799,"Salatte take-away",2016-02-01,"cafe",24.691681265831,59.4467603909984
7798,"JJ Moto",2016-02-01,"default",19.1390043497086,48.568319080202
7801,"Metropolitan Pharmacy",2016-02-01,"atm",-79.3935585021973,43.6408425915618
7802,"Depanneur On Connaît le Tabac",2016-02-01,"atm",-71.2360650300979,46.8121028909235
7803,"gadgetway.ro",2016-02-01,"shopping",26.1207675933838,44.4014720042377
7804,"RCA Auto e Moto Peças",2016-02-02,"shopping",-46.5512824058533,-23.7029395862228
8440,"Bikram Yoga Portsmouth",2016-08-13,"sports",-70.7710075378418,43.0682450735884
7805,"Sign New Media",2016-02-02,"default",23.768464922905,37.9889080334744
7806,"Simber Technology",2016-02-02,"default",-49.2531895637512,-16.7172305321587
7809,"Bitstop",2016-02-02,"atm",-80.1887369155884,25.7753683066349
7807,"Flea Market / Antiquitäten",2016-02-02,"shopping",13.7652897834778,47.4100838006166
14383,"Der Schnitzelmacher",2018-07-04,"default",6.20775818824768,50.7720593561926
7811,"Print&Design <U+043F><U+043E><U+043B><U+0438><U+0433><U+0440><U+0430><U+0444><U+0438><U+044F>",2016-02-03,"default",30.6035006046295,50.5218037377546
7812,"Billa",2016-02-03,"shopping",23.7774288654327,44.3269335144146
7814,"Divine Hardwood & Stone",2016-02-04,"default",-122.550178170204,45.558993505118
8329,"Fernando Rodrigues",2016-07-16,"default",-47.4838864803314,-23.5082940760591
7816,"<U+3081><U+3093><U+51E6> <U+6751><U+4E0A><U+5BB6> <U+305D><U+3070>·<U+3046><U+3069><U+3093>",2016-02-04,"food",138.623074293137,35.1180919911787
7817,"Relax Hotel",2016-02-04,"lodging",24.0318846702576,49.8394632196344
7818,"Taobela.com",2016-02-04,"shopping",-40.2956628799438,-20.3528152041089
7830,"Liberty Lobby LLC",2016-02-12,"default",-72.2805440425873,42.9309684734336
7820,"kopa3ka",2016-02-08,"default",24.1430354118347,41.1500616379767
7819,"Scottsdale Skin Rejuvenation",2016-02-05,"attraction",-111.87195539,33.61672787
7821,"Etalon Taxi Kft.",2016-02-08,"transport",18.669548034668,47.2309927802226
7822,"Etalon Taxi Kft.",2016-02-08,"transport",19.0239429473877,47.5076931875236
7823,"Loteria Jaraguá",2016-02-09,"attraction",-35.7169014215469,-9.67016464386727
7824,"Het Concerthuis",2016-02-09,"cafe",6.57063961029053,53.2183749688037
8330,"NadupanýWeb.sk/cz",2016-07-17,"default",18.1693696975708,48.9571294554125
17107,"Haushalt & Mehr",2019-03-19,"shopping",15.3404116630554,48.1117258451499
7945,"'t oud liefken",2016-04-07,"food",3.55944693088531,51.1413335955992
7828,"Moralito's Restaurant",2016-02-11,"food",-116.864157915115,32.465204714487
7831,"Hôtel Verviers - Van Der Valk",2016-02-12,"lodging",5.8489590883255,50.5919113369677
8394,"CAS CHATO",2016-08-06,"food",3.14582347869873,39.7678344085949
7833,"Itefix Consulting & Software",2016-02-13,"default",10.7731783390045,59.9263075257086
7834,"Arkanoid club",2016-02-14,"default",60.6862449645996,55.7533105496113
7835,"Reflexología - Masajes Pies",2016-02-14,"default",-58.4726715087891,-34.6751821235977
7836,"CLOUDEAN : TRUE CLOUD",2016-02-15,"default",73.9383745193481,18.5004067609405
14384,"Supermercado La Esquina del Movimiento",2018-07-04,"grocery",-73.6209028959274,4.12418737419295
8395,"SOUVENIR SALAS",2016-08-06,"shopping",3.14916551113129,39.7686260816876
7838,"<U+FF74><U+FF7D><U+FF83><U+FF7B><U+FF9B><U+FF9D> <U+30C9><U+30A5><U+304D><U+3089><U+308A>",2016-02-16,"default",137.716015577316,34.6905288202287
7837,"<U+30B9><U+30CA><U+30C3><U+30AF><U+518D><U+54B2> ",2016-02-16,"nightlife",137.715945839882,34.6905332310576
8396,"CONSTRUCCIONES D. SANSO",2016-08-06,"default",3.16383183002472,39.7581233027058
8397,"PICAFORT GALLERY",2016-08-06,"lodging",3.14993798732758,39.7685807256625
8398,"ELECTRONICA AMENGUAL",2016-08-06,"default",3.14403712749481,39.7660118765617
7840,"Internet Girona",2016-02-16,"default",3.02612721920013,41.7859970625097
7841,"Joomstore",2016-02-17,"default",115.811637639999,-32.3474232877098
7842,"Perros Calientes y Cyber",2016-02-17,"food",-66.8046855926514,10.1567170155127
7905,"Depaneur Pascal",2016-03-16,"atm",-73.6200016736984,45.6178609231145
14385,"PatanBurguerS",2018-07-04,"food",-72.4412941932678,7.81264085713202
14386,"Super Moto AG CA",2018-07-04,"default",-72.4426460266113,7.81780664050421
7852,"Legends Bar",2016-02-21,"cafe",3.10765564441681,39.8312424729169
7847,"OPTIKA MOJ OPTIK",2016-02-18,"default",14.5139855146408,46.0614917573728
7848,"Pulp and Bone",2016-02-19,"shopping",-84.6004772186279,42.739258943683
7849,"Tito",2016-02-19,"default",14.4751954078674,50.1021386902675
7850,"RAD-LED",2016-02-19,"shopping",5.15286684036255,52.2097400967891
7853,"Michi Village",2016-02-23,"default",115.271601676941,-8.53102956747489
7851,"Aceon Data Recovery",2016-02-20,"default",-123.13228726387,49.2662713458478
7854,"Michi Village",2016-02-23,"lodging",115.252847671509,-8.53960245520078
7855,"Sanaterra.at",2016-02-24,"default",14.2475295066833,48.2783984983128
7859,"BitCoin Player",2016-02-25,"shopping",-68.784853219986,-32.9809121501849
7857,"MinDak Gold Exchange",2016-02-24,"default",-96.7880916595459,46.8805523708864
7858,"Maracaibo Systems",2016-02-25,"shopping",-71.6166597604752,10.6694750413493
7861,"BMI Gaming",2016-02-25,"shopping",-80.0840127468109,26.381778078302
7875,"DH Elektroinstalace",2016-03-01,"shopping",16.9844525277222,49.2762132475992
7862,"www.Stone.ca",2016-02-28,"shopping",-81.1367797851562,44.7330767789936
7863,"Mr. Yogato",2016-02-28,"food",-77.0384502410889,38.909836107628
7864,"Tiger Beer Wine & Deli",2016-02-29,"atm",-77.1528249979019,39.0890473962706
8332,"Puerto Salmontt",2016-07-17,"food",-71.9695258140564,-39.2743411689938
7865,"Habiss Dive Center",2016-02-29,"sports",-61.7664670944214,16.0891967870223
7866,"Guichet Bitcoin Instacoin - Centre Multi-Finances",2016-02-29,"atm",-73.6231398582458,45.5289823369293
7878,"GourmetKava.cz - obchod a výdejní místo",2016-03-02,"shopping",14.4422686100006,50.0778848806703
7879,"MJ Studio d'Immagine Hair & Nails",2016-03-02,"shopping",9.20452058315277,45.4911525238664
7880,"Solotrueques.org",2016-03-03,"shopping",-74.1386926174164,4.70960335101479
7881,"ultrarapidhostig.com",2016-03-03,"grocery",-74.0585803985596,4.65091983291833
17108,"Aristóteles",2019-03-19,"default",-45.1707065105438,-3.8934397795885
7867,"Maldonado-Japón",2016-03-01,"default",-54.9698138237,-34.9055719383054
7868,"MASE ENERGY",2016-03-01,"default",-100.976462960243,22.1511248316481
7869,"Envero Jewelry",2016-03-01,"shopping",-73.8311344385147,40.7148015691578
7870,"Casi esquina",2016-03-01,"food",-99.1732084751129,19.4218248247713
7871,"Verde Vegan",2016-03-01,"food",-99.848438501358,16.8481453598536
7872,"Dílna Matilda",2016-03-01,"default",16.5925365686417,49.2272741336132
7874,"Yummitea",2016-03-01,"shopping",4.53864097595215,51.1473711655813
7877,"The Sun Exchange",2016-03-02,"default",18.4182035923004,-33.9075900874082
7882,"Endergarcia.com.ve",2016-03-03,"atm",-72.4471414089203,7.81004731216352
7883,"Rose City Knifeworks",2016-03-03,"shopping",-122.868121862411,45.5148014860052
7884,"Grooveroom",2016-03-03,"default",-79.5221972465515,43.6040909504956
7885,"Studio Legale Ricciuti",2016-03-04,"default",9.20612454414368,45.4622941097161
7886,"Studio legale Ricciuti",2016-03-04,"default",16.8594539165497,41.1019596282265
7887,"Smilin' Demons Tattoo Studio",2016-03-05,"default",8.47971796989441,49.4803241767195
7890,"Old house Restaurant & Cafe  ",2016-03-08,"food",28.9793157577515,41.0060303784243
8399,"SALDO MUEBLES",2016-08-07,"shopping",3.12749862670898,39.849781934202
7897,"Funny & Thought Provoking Shirts",2016-03-10,"shopping",14.458909034729,50.0968394876492
8400,"DISBALMU",2016-08-07,"shopping",2.7150821685791,39.6221190985485
7899,"'t Iepers Frietje",2016-03-11,"food",2.90830850601196,50.8496220536538
7900,"Recreate Tiling",2016-03-12,"default",144.685521125793,-37.863131578937
7893,"Rilassante <U+FF71><U+FF9B><U+FF8F><U+FF83><U+FF97><U+FF8B><U+FF9F><U+FF70>",2016-03-09,"default",133.554638028145,33.558124174511
7903,"Centrum Ubezpieczen THOMAS",2016-03-15,"default",17.9304492473602,51.4255742514453
7904,"Cornell Dolan, PC",2016-03-15,"default",-71.0520601272583,42.3555946327778
7898,"<U+30D5><U+30EA><U+30FC><U+30B9><U+30BF><U+30A4><U+30EB><U+937C><U+7078><U+63A5><U+9AA8><U+9662>",2016-03-11,"default",135.694134235382,34.6014483724854
9217,"Fasttech.com",2017-01-29,"shopping",-43.2408142089844,-22.8470706878391
7894,"Quick Stop Convenience Store",2016-03-09,"atm",-79.9664890766144,40.4618419390688
7895,"Servis PC",2016-03-09,"shopping",14.4232141971588,50.1012715881316
7896,"Fa<U+03C1>µa<U+03BA>e<U+03AF><U+03BF> <U+0391>p. T. <U+039A><U+03C5><U+03C1><U+03AF>ts<U+03B7>",2016-03-10,"default",21.7157220840454,39.3087338850841
7902,"UPTOWN COFFEE BAR",2016-03-15,"cafe",12.3743337392807,51.3312049070152
7906,"BTC Media",2016-03-16,"default",-86.782813668251,36.1556654783827
7907,"Bali Bohemia Restaurant",2016-03-17,"cafe",115.257160663605,-8.52080126654355
7910,"Fussstolz",2016-03-17,"shopping",9.70666229724884,52.3738274291671
7911,"Touquet",2016-03-18,"food",174.767085313797,-36.8475601972222
7912,"Black Chicken",2016-03-19,"food",105.271446704865,15.4935717576519
7913,"IS-JUSTICE Servis s.r.o",2016-03-20,"default",17.7256518602371,48.1866686694096
7915,"Bellissime toiture et menuiserie",2016-03-20,"default",7.1121883392334,43.7224824324211
9214,"Fasttech.com",2017-01-29,"shopping",25.3020286560059,54.6945709682204
7916,"FIXE DESIGN",2016-03-22,"default",-47.8937602043152,-15.7371527333295
7917,"Studio Bercy",2016-03-23,"default",2.39092648029327,48.8322981557565
7918,"MattBionic.rocks",2016-03-23,"atm",16.3850998878479,48.2189220237763
7919,"Velokurier Bern",2016-03-23,"food",7.44605898857117,46.9587352743655
7920,"Imprenta Fusion Multimedios",2016-03-23,"shopping",-117.097831964493,32.5175559280573
7922,"<U+FF73><U+FF9E><U+FF67><U+FF9D><U+FF7E><U+FF9D><U+FF87><U+306E><U+68EE> <U+FF90><U+FF6D><U+FF70><U+FF7C><U+FF9E><U+FF6F><U+FF78>BAR",2016-03-24,"nightlife",136.913949251175,35.1680287881374
7923,"PK-Systems",2016-03-24,"shopping",13.0448806285858,51.507934464915
7924,"EthBB",2016-03-24,"atm",-0.588846802711487,44.7913304972475
7925,"<U+500B><U+5225><U+6307><U+5C0E><U+5B66><U+9662><U+30D2><U+30FC><U+30ED><U+30FC><U+30BA><U+583A><U+5E02><U+99C5><U+524D><U+6821>",2016-03-25,"default",135.499175190926,34.5792262494278
7926,"ELECTRIC PARK s.r.o.",2016-03-26,"default",14.4513022899628,50.0916739215251
7927,"Bitstop",2016-03-29,"atm",-80.3502810001373,25.6059368596201
7928,"AJ Financial Planning",2016-03-30,"atm",144.990499019623,-37.8476040800138
7929,"Si7v",2016-03-30,"default",2.04081773757935,50.3732703366209
7930,"ModaPé",2016-03-30,"default",-35.2613657712936,-5.73566107298484
7931,"Raj Wireless",2016-03-31,"shopping",-85.1560163497925,42.3332009254091
7932,"La Douane Bistrot",2016-03-31,"food",-34.8739528656006,-8.06506154327804
7939,"Loca María",2016-04-03,"default",-16.3163655996323,28.4841813687579
7934,"JotaServi",2016-04-01,"default",-69.3194550275803,10.0693786518101
7936,"Maxanoo",2016-04-01,"default",6.86304330825806,52.2122547099318
7937,"GSMCELL",2016-04-02,"shopping",-51.1466789245605,-29.7626264356752
7938,"FitoVita",2016-04-02,"shopping",31.9916188716888,46.9709115351239
7940,"Caramelos",2016-04-03,"shopping",-6.07885658740997,37.3717857349843
7941,"put.io",2016-04-04,"default",29.000306725502,41.0426686070692
7942,"Instacoin - Cash Shop",2016-04-04,"atm",-79.3850183486938,43.6664513758424
7944,"OC Forklift Certification",2016-04-06,"default",-117.841651439667,33.7297738219019
7943,"<U+307F><U+306A><U+3072><U+3053><U+FF76><U+FF72><U+FF9B><U+FF8C><U+FF9F><U+FF97><U+FF78><U+FF83><U+FF68><U+FF6F><U+FF78>",2016-04-05,"default",135.694198608398,34.6014262946296
7946,"BTC smenárna",2016-04-08,"default",14.4951617717743,50.1949275403193
8005,"Estudio Contable Zanin",2016-04-27,"default",-60.4994237422943,-31.7537604702292
7947,"Souza Junior Advocacia",2016-04-10,"default",-46.9342803955078,-23.2968559239682
7948,"Landhotel zur Krone",2016-04-10,"lodging",10.120979057574,50.8438927847493
17109,"Alessandra Pirates of San Blas",2019-03-19,"lodging",-78.8250160217285,9.56875883845327
7950,"Dagbladhandel Hydrotop",2016-04-11,"grocery",2.87708759307861,50.8457507031678
7951,"MVP",2016-04-11,"default",-49.2531359195709,-16.7906340686275
7952,"The ZAP Lab",2016-04-13,"attraction",-119.80287194252,39.523235089334
8333,"Kinesitherapeute Weis-Tietze Gaby",2016-07-18,"default",6.35258674621582,49.8249961256309
8334,"Compro BTC",2016-07-18,"default",-46.8409609794617,-23.4095980149435
7954,"ATMsBitcoin APP Informàtica",2016-04-13,"atm",2.84743309020996,41.6989438185582
17110,"Athena Bitcoin Inc.",2019-03-19,"atm",-75.0344109535217,40.0387659862955
7958,"Kabeer Kebabs Food Truck",2016-04-14,"food",-103.414317369461,20.6341698562238
7959,"Deine-Datenrettung",2016-04-14,"default",7.29910612106323,50.7733654490068
9215,"Fasttech.com",2017-01-29,"shopping",24.6555519104004,59.4630472177032
9216,"Fasttech.com",2017-01-29,"shopping",-46.6349458694458,-23.5476613368088
7961,"Desavio y Pan de Polvillo Bormujos",2016-04-14,"grocery",-6.07781589031219,37.3694238982754
9218,"Fasttech.com",2017-01-29,"shopping",-58.3617782592773,-34.6238852702371
9219,"Fasttech.com",2017-01-29,"shopping",30.5929756164551,50.4321423445425
9220,"Fasttech.com",2017-01-29,"shopping",14.4077968597412,50.0363595779175
9221,"Fasttech.com",2017-01-29,"shopping",4.84926223754883,52.400428909373
8021,"Comidas Rapidas El Granjero",2016-05-04,"food",-72.4710774421692,7.90370229961093
9222,"Fasttech.com",2017-01-29,"shopping",-0.0951004028320312,51.5047891621753
9223,"Fasttech.com",2017-01-29,"shopping",139.79175567627,35.5168581850986
8027,"A.E.T - Lembranças Inesqueciveis",2016-05-07,"default",-46.8965792655945,-1.52413032982086
9224,"airBaltic",2017-01-29,"transport",25.2859783172607,54.6343560183688
8028,"Pescado Limón",2016-05-07,"default",-87.4643576145172,20.2131531401115
7963,"Melbourne Climbing School",2016-04-14,"sports",142.424011230469,-37.1953305828006
7964,"Melbourne Climbing School",2016-04-14,"sports",141.834526062012,-36.7652919171162
7965,"Melbourne Climbing School",2016-04-14,"sports",146.771850585938,-36.7333813569031
7966,"Melbourne Climbing School",2016-04-14,"sports",145.749435424805,-37.3837984030749
7967,"Melbourne Climbing School",2016-04-14,"sports",144.595699310303,-37.3713508897672
7973,"IP-Coster",2016-04-18,"default",-0.0242257118225098,51.4847135447902
7974,"Ferndale Cat Cafe",2016-04-18,"cafe",-83.1428575515747,42.4534495571156
7969,"Fitness shop",2016-04-15,"sports",-75.5858409404755,6.23724484359607
7970,"Bar Soma",2016-04-18,"nightlife",14.4422256946564,50.0757848534508
7972,"<U+041C><U+0438><U+0445><U+0430><U+0439><U+043B><U+044E><U+043A>, <U+0421><U+043E><U+0440><U+043E><U+043A><U+043E><U+043B><U+0430><U+0442> <U+0438> <U+041F><U+0430><U+0440><U+0442><U+043D><U+0435><U+0440><U+044B>",2016-04-18,"default",36.2286078929901,49.9858140076289
7975,"Bitstop ",2016-04-18,"atm",-80.3074032068253,25.886204915331
7976,"Coinit ATM",2016-04-19,"atm",-73.6142134666443,45.5383165197371
7977,"<U+4E03><U+5398><U+3084> <U+7B11>",2016-04-19,"food",132.771266698837,33.8407952551806
7978,"Gizzmo.si PE BTC",2016-04-19,"shopping",14.5428085327148,46.0682286989915
7979,"Alohachérie Pop-up Restaurant",2016-04-19,"food",9.91005420684814,53.5585028792565
7980,"The Kitchen",2016-04-19,"cafe",-104.920581579208,38.8598904274138
7983,"<U+0421><U+0435><U+0440><U+0432><U+0438><U+0441><U+043D><U+044B><U+0439> <U+0446><U+0435><U+043D><U+0442><U+0440> <U+0417><U+043D><U+0430><U+043A> <U+043A><U+0430><U+0447><U+0435><U+0441><U+0442><U+0432><U+0430>",2016-04-20,"default",60.6724798679352,56.8328135967247
7985,"Udsoft",2016-04-20,"shopping",-63.8367891311646,-8.77116665858215
7999,"Ricardo Costa Arquiteto",2016-04-25,"default",-45.9626662731171,-23.293544907355
7987,"H2O-Wasserbetten",2016-04-21,"shopping",11.4832234382629,48.2275173442883
7988,"Shell Gas Station",2016-04-21,"atm",-76.2557280063629,36.9124739217979
7989,"Pointer - Hosting Experts",2016-04-22,"default",22.9615008831024,40.5959223866653
7990,"Essential Sleep Boutique",2016-04-22,"shopping",-122.529916763306,37.9733732374679
7991,"Brainstorming - Aulas Particulares & Consultorias",2016-04-22,"default",-44.0866649150848,-22.5379373393789
7992,"Japan Bike Rentals",2016-04-23,"sports",139.732763171196,35.6708506154802
7993,"Hersonissos Pharmacy",2016-04-23,"shopping",25.3947955369949,35.31442919924
7994,"Sandstone Oil & Gas",2016-04-23,"default",-90.0685948133469,29.9413925079641
7995,"The Bike Guy",2016-04-24,"shopping",-78.5799803173359,35.9395788635527
7996,"Remac Store ",2016-04-24,"default",-75.6860375404358,45.426237957584
7997,"La Tortuga Restaurant & Bar",2016-04-24,"food",-99.862300157547,16.856821886689
7971,"Dachdecker Dach Wezel Inh. Christian Engler",2016-04-18,"default",12.2236204147339,50.6636897022134
7998,"YOKU Cloud Services",2016-04-25,"default",-74.0113627910614,40.7046194123129
8000,"iResolveu",2016-04-25,"shopping",-46.6976773738861,-23.5426894354409
8001,"Bitmart",2016-04-26,"default",30.9602880477905,-25.4496202538992
8002,"Training Edge",2016-04-26,"sports",30.9647512435913,-25.4432746123057
8003,"Googleplex",2016-04-26,"attraction",-122.084063887596,37.4223640433373
8006,"Back Pontos Sistema de Fidelização",2016-04-27,"default",-35.2161437273026,-5.81291168194992
8007,"Amber Moon Panama Taxi Service",2016-04-27,"transport",-79.5235061645508,9.01015249604729
8008,"Starz Market",2016-04-28,"atm",-81.5124017000198,41.0725654711701
8010,"Talanda Invest",2016-04-29,"default",15.7699567079544,50.0337891116899
8011,"SLS-Solarzyk Limousine Service e.U.",2016-04-30,"transport",16.3722081187007,48.2148193491608
8012,"Espaço Champs Elyseés",2016-04-30,"default",-43.2867765426636,-22.901216485851
8013,"Atlas Window Washing",2016-05-02,"default",-94.6845316886902,38.8994414810745
8014,"Filipa Correia Vilas Advogados",2016-05-02,"default",-9.15223360061646,38.744879230893
8015,"Bar WizeWise",2016-05-02,"nightlife",139.70424592495,35.6956565547271
8016,"Rechtsanwalt Alexander Cebulla",2016-05-02,"default",2.64274835586548,39.5722026596377
8017,"<U+0627><U+0631><U+0642><U+0627><U+0645> <U+0633><U+06CC><U+0633><U+062A><U+0645>",2016-05-02,"shopping",48.6875671774214,31.307560714868
8018,"STD Exchange Lda",2016-05-03,"default",6.73165798187256,0.339528123191326
8019,"Onas hostel & suites",2016-05-04,"lodging",-64.2329621315002,-31.3683364247753
8020,"Darwinos",2016-05-04,"food",-72.4913120269775,7.90062579528684
8022,"Pizza Jaillizz",2016-05-04,"food",-72.4709862470627,7.90385107644084
8023,"Metalmecanica Lozano",2016-05-04,"default",-72.4716675281525,7.90428677970566
8024,"INMELOZANO",2016-05-04,"default",-72.4392127990723,7.92505122586759
8025,"Bitstop",2016-05-05,"atm",-80.1612174510956,25.9259127699759
8026,"Bitcoin Adult Store",2016-05-06,"shopping",-118.254218101501,34.0491392684845
8031,"Arqueria 8 flechas",2016-05-08,"sports",-48.4014701843262,-22.9594997601321
8032,"Chicago Sex Coach",2016-05-08,"default",-87.6511520147324,41.8858251797922
8033,"Atual Vidros",2016-05-08,"default",-48.2280814647675,-7.19833545702635
8034,"Vosseven",2016-05-08,"default",5.65828621387482,51.1912964386402
8035,"MRTN",2016-05-09,"default",5.14252424240112,50.9359004857142
8036,"Dr. João Paulo Rios Alves ",2016-05-09,"default",-40.3469467163086,-3.68376949002043
17111,"Surfside Garage",2019-03-20,"cafe",151.276223659515,-33.7625945409926
8039,"Ergobyte Informatics S.A.",2016-05-11,"default",22.9433155059814,40.6352181482729
8040,"OutletSexy.it",2016-05-11,"default",10.0000047683716,45.5667679467197
8056,"Bitcoin ATM",2016-05-16,"atm",-81.7106330394745,41.4102546034217
8042,"Ceramic Mosaic LLC",2016-05-12,"default",-104.996976256371,39.695167928891
8043,"Wagner Technology",2016-05-12,"default",30.6708991527557,36.9251515702114
8044,"VAPEPENstore",2016-05-12,"shopping",-85.7960554717465,30.1947774867856
8046,"Tie the Knot with Pastor Dave",2016-05-13,"shopping",-122.295770645142,47.7188281807013
8047,"Rachie B - Bespoke Wallpapers",2016-05-13,"shopping",-3.17453384399414,53.390597357376
8048,"Shuttle Snack",2016-05-13,"food",2.71491587162018,50.8457032830599
8049,"afkdata.com",2016-05-13,"shopping",153.061609268188,-27.4023278039457
8050,"Visachrono.fr",2016-05-13,"shopping",2.38254189491272,48.8541974619847
8051,"mhf.at",2016-05-13,"default",16.3378447294235,48.2275673751927
8052,"Aqua Technology Group",2016-05-14,"default",-84.4594252109528,39.3549447878826
8053,"Pacheco Borrachão",2016-05-14,"default",-44.0174531936646,-19.8736518743339
8054,"Grace's Jewellery Place",2016-05-14,"shopping",-3.23757648468018,50.6781593611565
8055,"stadionbrache",2016-05-14,"default",8.50569784641266,47.3923973939385
8041,"Assado Na Brasa Delivery",2016-05-11,"food",-51.152526140213,-29.7746309329975
8057,"FoxxyClean",2016-05-16,"default",-104.91578578949,39.9694736584922
14387,"Fabrica de Estantillos Plasticos Ecologicos",2018-07-05,"default",-72.2537273168564,8.21297695821249
8058,"A Maze in Tchaiovna",2016-05-16,"cafe",14.4064503908157,50.0985394255923
8337,"OAK & ICE",2016-07-19,"cafe",13.4128046035767,52.542902867043
8401,"Alchemistgarden",2016-08-08,"cafe",4.86153602600098,52.3591725820818
8402,"Yetti backpacker",2016-08-08,"default",13.0304718017578,50.4968314393528
8403,"The Lounge",2016-08-08,"nightlife",-5.27139902114868,36.444864785977
8457,"<U+30AB><U+30E9><U+30AA><U+30B1><U+30B9><U+30CA><U+30C3><U+30AF> <U+96C0><U+306E><U+304A><U+5BBF>",2016-08-24,"nightlife",131.421182155609,31.9151452665576
8404,"2-ways ATM in VapeLife Dallas",2016-08-08,"atm",-84.8391723632812,33.9194319477195
8441,"The Praxeum",2016-08-13,"attraction",-70.7688295841217,43.072767347967
8442,"Les Entreprises Electriques GFCI Inc.",2016-08-13,"default",-73.4309649467468,45.4736218212197
8443,"Chez Nouri",2016-08-13,"food",-73.5751390457153,45.5146060186155
8360,"Santiago M Fotografía",2016-07-25,"default",-60.5000084638596,-31.7533818683142
8444,"btc24.pro",2016-08-14,"atm",37.5946301221848,55.7530177186373
8455,"Indestructible Barbers",2016-08-20,"default",-105.128876566887,39.6972110952097
8458,"itexpert.online",2016-08-24,"default",33.5297048091888,44.5523516976154
8463,"hoihoi<U+5BB6> <U+98DF><U+5802>",2016-08-26,"food",132.748478651047,33.855087695564
8624,"Beagle & Potts",2016-09-28,"shopping",-73.9862358570099,40.6827208759455
8652,"Bitcointoyou Curitiba",2016-10-04,"atm",-49.2603778839111,-25.3928899860301
8653,"Trapista Hamburgueria e Cervejaria",2016-10-04,"nightlife",-49.258548617363,-25.4184458936401
8654,"99Bitcoins",2016-10-04,"default",34.8415946960449,32.145530908325
8059,"Mybrand.Shoes",2016-05-16,"shopping",23.6958038806915,38.0338786534755
14388,"Electro Shop Morandin C.A",2018-07-05,"default",-69.7433352470398,9.04521973917874
8339,"Merandi GmbH",2016-07-20,"default",11.7176532697704,47.372688660871
8061,"<U+55AB><U+8336> <U+30B7><U+30E3><U+30F3><U+30C6><U+30A3>",2016-05-17,"cafe",136.956413984299,35.345410327722
8062,"Le temps suspendu",2016-05-17,"shopping",6.92348420619965,43.6596951018804
